"X","Y_true","Y_pred"
"kidaikkaathathaal","கிடைக்காததால்","கிடைக்காதாலர்"
"roam","ரோம்","ரோம்"
"koodadhu","இருக்கக்","கூடத்து"
"sundhari","சுந்தரி","சுந்தரி"
"thamilakatthilirundhu","தமிழகத்திலிருந்து","தமிழக்குடிலுள்ளுத்து"
"thandanai","தண்டனை","தண்டனை"
"padangkalilum","படங்களிலும்","படங்களிலும்"
"poattiyaandahu","போட்டியானது","போட்டியான்டாடு"
"thotarpukalil","தொடர்புகளில்","தொடர்புகளில்"
"vanigarkal","வணிகர்கள்","வணிகர்கள்"
"pudhusu","புதுசு","புதுசு"
"vaanggavum","வாங்கவும்","வாங்கவும்"
"malarkalaith","மலர்களைத்","மலர்களைத்"
"ippalliyil","இப்பள்ளியில்","இப்பல்லியில்"
"sitthirai","சித்திரை","சித்திரை"
"pudhuvaiyil","புதுவையில்","புதுவையில்"
"neereatram","நீரேற்றம்","நீரேட்டம்"
"pukazhpettravai","புகழ்பெற்ற","புகழ்பெற்றவை"
"toon","டூன்","டோன்"
"vaazhvar","வாழ்வர்","வாழ்வர்"
"sollukku","சொல்லுக்கு","சொல்லுக்கு"
"alakiyaana","அழகியான","அலகியான"
"samarppiththaar","சமர்ப்பித்தார்","சமற்ப்பித்தார்"
"kaiyal","கையாள்","கையால்"
"naveenath","நவீனத்","நவிநாத்"
"nasavin","நாசாவின்","நசவின்"
"ariyappattu","அறியப்பட்டு","அறியப்பட்டு"
"variyai","வரியை","வரியை"
"kamparamayanattil","கம்பராமாயணத்தில்","கம்பரமானத்தில்"
"yerpadk","ஏற்படக்","ஏற்பத்"
"innalkal","இன்னல்கள்","இந்நால்கள்"
"kuruthik","குருதிக்","குறுத்திக்"
"padangalilum","படங்களிலும்","படங்களிலும்"
"gaurilla","கொரில்லா","கொரில்ல"
"pakeerathan","பகீரதன்","பகிரத்தான்"
"ekapoaka","ஏகபோக","எகபோக"
"kulangkalin","குளங்களின்","குழங்களின்"
"thondriya","தோன்றிய","தோன்றிய"
"aatralaal","ஆற்றலால்","ஆற்றலால்"
"uruppukkum","உறுப்புக்கும்","உறுப்புக்கும்"
"ippoathaiya","இப்போதைய","இப்போதைய"
"thamillaiyum","தமிழையும்","தமிழ்லையும்"
"yavvitha","எவ்வித","எவ்வித"
"uruvappadam","உருவப்படம்","உருவப்படம்"
"matrtravargalin","மற்றவர்களின்","மற்றவர்களின்"
"appaguthikalil","அப்பகுதிகளில்","அப்பகுதிகளில்"
"chaethamadainththa","சேதமடைந்த","சேதமதைந்த"
"qiran","கிரண்","கிரான்"
"eeru","ஈறு","ஈறு"
"kitakkiratu","கிடக்கிறது","கிடக்கிறது"
"ipparavaigal","இப்பறவைகள்","இப்படவைகள்"
"vidhdhiyaa","வித்தியா","வித்தியா"
"padimangalai","படிமங்களை","படிமங்களை"
"tonii","டோனி","டொனி"
"muthaliyor","முதலியோர்","முதலியோர்"
"tightaniam","டைட்டானியம்","திக்டன்மான்"
"ullirunththu","உள்ளிருந்து","உள்ளிருந்து"
"parimaatraththil","பரிமாற்றத்தில்","பரிமாற்றத்தில்"
"thyaagarajan","தியாகராஜன்","தியாகர்கல்"
"ealagiri","ஏலகிரி","ஈலகிரி"
"kidaikkinra","கிடைக்கின்ற","கிடைக்கின்ற"
"andhakh","அந்தக்","அந்தக்"
"yekaltraankal","எலக்ட்ரான்கள்","இகல்ந்தால்கள்"
"vaguththathu","வகுத்தது","வகுத்தது"
"amerikkarkal","அமெரிக்கர்கள்","அமெரிக்கார்கள்"
"vaakanaththai","வாகனத்தை","வாகந்தைதை"
"aantavar","ஆண்டவர்","ஆண்டவர்"
"valanguvathudan","வழங்குவதுடன்","வழங்குவத்டன்"
"piranthavudan","பிறந்தவுடன்","பிறந்தவுடன்"
"duglus","டக்ளஸ்","டுக்ளுஸ்"
"vazhigaattum","வழிகாட்டும்","வழிகாட்டும்"
"oththathae","ஒத்ததே","ஒத்ததே"
"palakaikal","பலகைகள்","பலகைகள்"
"nirvaagaththirkum","நிர்வாகத்திற்கும்","நிற்வாகதுக்கும்"
"kuuttankalaiyum","கூட்டங்களையும்","கூட்டங்களையும்"
"apoorvamaana","அபூர்வமான","அப்புவானமா"
"sito","சிட்டு","சிடோ"
"nelson","நெல்சன்","நால்சன்"
"joarthaan","ஜோர்தான்","ஜோர்தான்"
"virivuraigal","விரிவுரைகள்","விரிவுரைகள்"
"sethamadaindhana","சேதமடைந்தன","சேதமதாந்தன"
"koppaiyil","கோப்பையில்","கோப்பையில்"
"alakil","அழகில்","அலகில்"
"agaththikkeerai","அகத்திக்கீரை","அகத்திக்கையை"
"seimathi","செய்மதி","செய்மதி"
"vaelaigalin","வேலைகளின்","வேளைகளின்"
"kidandha","கிடந்த","கிடத்த"
"aatharavaaka","ஆதரவாக","ஆதரவாக"
"verumaiyaaka","வெறுமையாக","வெருமையாக"
"gooliath","கோலியாத்","கூளியத்"
"vansi","வஞ்சி","வான்சி"
"kambaththin","கம்பத்தின்","கம்பத்தின்"
"guureila","கொரில்லா","கூரிலா"
"kattumaanangal","கட்டுமானங்கள்","கட்டுமான்கள்"
"cherinthu","செறிந்து","செரிந்து"
"sathakam","சாதகம்","சதாகம்"
"plackperry","பிளாக்பெர்ரி","பிளாக்பிர்டி"
"yenra","இனம்","என்ற"
"varaikooda","வரைகூட","வரைகோட"
"porulaagavum","பொருளாகவும்","பொருளாகவும்"
"arupathaam","அறுபதாம்","அருபதாம்"
"thirumalin","திருமாலின்","திருமலின்"
"yaaridam","யாரிடம்","யாரிடம்"
"ilanthu","இழந்து","இலந்து"
"maembaalam","மேம்பாலம்","மேம்பாலம்"
"uruvaagak","உருவாகக்","உருவாகக்"
"moasae","மோசே","மோசை"
"koopaikkaana","கோப்பைக்கான","கோபைக்கான"
"ashok","அசோகா","அசாக்"
"padutthiya","படுத்திய","படுத்திய"
