"X","Y_true","Y_pred"
"oppantham","ஒப்பந்தம்","ஒப்பட்தல்"
"aarppaattanggal","ஆர்ப்பாட்டங்கள்","ஆற்பாட்டங்கள்"
"zoordan","ஜோர்டான்","மீண்டன்"
"vanigarkalum","வணிகர்களும்","வணிகங்களும்"
"paduththiyathu","படுத்தியது","படுத்தியது"
"moscowin","மாஸ்கோவின்","மெஸ்வினின்"
"padaitthanar","படைத்தனர்","படைத்தனர்"
"meenkalaiyum","மீன்களையும்","மூர்களையும்"
"vaasippavar","வாசிப்பவர்","வாசிப்பவர்"
"naatraththai","நாற்றத்தை","நாற்றத்தை"
"raamaa","ராமா","ராமா"
"lattiin","லத்தீன்","மட்டின்"
"kaalaththaich","காலத்தைச்","காலத்தைச்"
"kidaikkaathathaal","கிடைக்காததால்","கிடைக்காததால்"
"roam","ரோம்","நோல்"
"koodadhu","இருக்கக்","கோட்டது"
"sundhari","சுந்தரி","சுந்தனி"
"thamilakatthilirundhu","தமிழகத்திலிருந்து","தமிழகத்திலிருந்து"
"thandanai","தண்டனை","தண்டரை"
"padangkalilum","படங்களிலும்","படங்களிலும்"
"poattiyaandahu","போட்டியானது","போட்டியாண்டும்"
"thotarpukalil","தொடர்புகளில்","தொடர்புகளில்"
"vanigarkal","வணிகர்கள்","வணிகங்கள்"
"pudhusu","புதுசு","புதுமு"
"vaanggavum","வாங்கவும்","வாங்களும்"
"malarkalaith","மலர்களைத்","மலங்களைத்"
"ippalliyil","இப்பள்ளியில்","இப்பமுவில்"
"sitthirai","சித்திரை","சித்திரை"
"pudhuvaiyil","புதுவையில்","புதுவையில்"
"neereatram","நீரேற்றம்","நீரேட்டம்"
"pukazhpettravai","புகழ்பெற்ற","புகல்பெட்டுவை"
"toon","டூன்","டேன்"
"vaazhvar","வாழ்வர்","வாழ்வர்"
"sollukku","சொல்லுக்கு","செல்லுக்கு"
"alakiyaana","அழகியான","அளகியான"
"samarppiththaar","சமர்ப்பித்தார்","சமங்பித்தார்"
"kaiyal","கையாள்","கையல்"
"naveenath","நவீனத்","நவிநாத்"
"nasavin","நாசாவின்","ராஜாவின்"
"ariyappattu","அறியப்பட்டு","அறியப்பட்டு"
"variyai","வரியை","வணியை"
"kamparamayanattil","கம்பராமாயணத்தில்","கம்பரமமிந்தில்"
"yerpadk","ஏற்படக்","எற்பர்க்"
"innalkal","இன்னல்கள்","இந்நல்கள்"
"kuruthik","குருதிக்","குறுத்திக்"
"padangalilum","படங்களிலும்","படங்களிலும்"
"gaurilla","கொரில்லா","கலிரியா"
"pakeerathan","பகீரதன்","பகோதரத்"
"ekapoaka","ஏகபோக","இகபோக"
"kulangkalin","குளங்களின்","குழங்களின்"
"thondriya","தோன்றிய","தோன்றிய"
"aatralaal","ஆற்றலால்","ஆற்றலாம்"
"uruppukkum","உறுப்புக்கும்","உறுப்புக்கும்"
"ippoathaiya","இப்போதைய","இப்போதைய"
"thamillaiyum","தமிழையும்","தமிழ்வையுச்"
"yavvitha","எவ்வித","ஹவ்வித"
"uruvappadam","உருவப்படம்","உருவப்படம்"
"matrtravargalin","மற்றவர்களின்","மற்றவர்களின்"
"appaguthikalil","அப்பகுதிகளில்","அப்பகுதிகளில்"
"chaethamadainththa","சேதமடைந்த","சேதலவைந்த"
"qiran","கிரண்","கினான்"
"eeru","ஈறு","ஈரு"
"kitakkiratu","கிடக்கிறது","கிடக்கிறது"
"ipparavaigal","இப்பறவைகள்","இப்பரவைகள்"
"vidhdhiyaa","வித்தியா","வித்தியா"
"padimangalai","படிமங்களை","படிலங்களை"
"tonii","டோனி","டெனி"
"muthaliyor","முதலியோர்","முதலியேர்"
"tightaniam","டைட்டானியம்","திக்டர்டியம்"
"ullirunththu","உள்ளிருந்து","முளிருந்து"
"parimaatraththil","பரிமாற்றத்தில்","பரிமாற்றத்தில்"
"thyaagarajan","தியாகராஜன்","தியாகரமன்"
"ealagiri","ஏலகிரி","ஈலகினி"
"kidaikkinra","கிடைக்கின்ற","கிடைக்கின்ற"
"andhakh","அந்தக்","அந்தக்"
"yekaltraankal","எலக்ட்ரான்கள்","ஏகாட்டுற்கள்"
"vaguththathu","வகுத்தது","வகுத்தது"
"amerikkarkal","அமெரிக்கர்கள்","அமெரிக்கங்கள்"
"vaakanaththai","வாகனத்தை","வாகரத்தை"
"aantavar","ஆண்டவர்","ஆண்டவர்"
"valanguvathudan","வழங்குவதுடன்","வழங்குவதுடன்"
"piranthavudan","பிறந்தவுடன்","பிரந்தவுடன்"
"duglus","டக்ளஸ்","துக்குஸ்"
"vazhigaattum","வழிகாட்டும்","வழிகாட்டும்"
"oththathae","ஒத்ததே","எத்ததே"
"palakaikal","பலகைகள்","பலகைகள்"
"nirvaagaththirkum","நிர்வாகத்திற்கும்","நிற்வாகத்திக்கும்"
"kuuttankalaiyum","கூட்டங்களையும்","கூட்டங்களையும்"
"apoorvamaana","அபூர்வமான","அபிருவான"
"sito","சிட்டு","சிட்டோ"
"nelson","நெல்சன்","ராஸ்டர்"
"joarthaan","ஜோர்தான்","மோந்தார்"
"virivuraigal","விரிவுரைகள்","விரிவுறைகள்"
"sethamadaindhana","சேதமடைந்தன","சோதலவைந்தன"
"koppaiyil","கோப்பையில்","கோப்பையில்"
"alakil","அழகில்","அலகில்"
"agaththikkeerai","அகத்திக்கீரை","அகத்திக்கிணை"
"seimathi","செய்மதி","செய்லதி"
"vaelaigalin","வேலைகளின்","வேளைகளின்"
"kidandha","கிடந்த","கிடர்த்த"
"aatharavaaka","ஆதரவாக","ஆதரவாக"
"verumaiyaaka","வெறுமையாக","வெருமையாக"
"gooliath","கோலியாத்","கோலியத்"
"vansi","வஞ்சி","வார்சி"
"kambaththin","கம்பத்தின்","கம்பத்தின்"
"guureila","கொரில்லா","குரிய்ல"
